# Overhead  Command  Source Shared Object  Source Symbol                                         Target Symbol                                         Basic Block Cycles
     0.00%  wrk      [kernel.kallsyms]     [k] get_partial_node.isra.0.part.0                    [k] put_cpu_partial                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kmem_cache_alloc                                  [k] memcg_kmem_get_cache                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kmem_cache_alloc                                  [k] sk_prot_alloc                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kmem_cache_alloc                                  [k] ip_vs_conn_new                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kmem_cache_alloc_trace                            [k] should_failslab                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kmem_cache_alloc_trace                            [k] memset                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kmem_cache_alloc_trace                            [k] _cond_resched                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kmalloc                                         [k] security_sk_alloc                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kmem_cache_free                                   [k] mempool_free_slab                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kmem_cache_free                                   [k] file_free_rcu                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kmem_cache_free                                   [k] ep_unregister_pollwait.isra.0                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kmem_cache_free                                   [k] ext4_release_io_end                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kmem_cache_free                                   [k] security_file_free                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kmalloc_track_caller                            [k] should_failslab                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kmalloc_track_caller                            [k] __krealloc                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kmalloc_track_caller                            [k] kmalloc_slab                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kmalloc_track_caller                            [k] __slab_alloc                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kmalloc_track_caller                            [k] memcg_kmem_put_cache                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kmalloc_track_caller                            [k] memset                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] vma_adjust_trans_huge                             [k] __vma_adjust                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] lock_page_memcg                                   [k] test_clear_page_writeback                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __mod_lruvec_state                                [k] test_clear_page_writeback                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] uncharge_page                                     [k] mem_cgroup_uncharge_list                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] mem_cgroup_page_lruvec                            [k] test_clear_page_writeback                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] mem_cgroup_page_lruvec                            [k] pagevec_lru_move_fn                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] mem_cgroup_update_lru_size                        [k] release_pages                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __unlock_page_memcg                               [k] test_clear_page_writeback                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] unlock_page_memcg                                 [k] page_remove_rmap                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] memcg_kmem_get_cache                              [k] kmem_cache_alloc                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] memcg_kmem_put_cache                              [k] __kmalloc_track_caller                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] mem_cgroup_try_charge_delay                       [k] do_anonymous_page                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] mem_cgroup_uncharge                               [k] free_compound_page                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] mem_cgroup_uncharge                               [k] mem_cgroup_uncharge                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] mem_cgroup_uncharge_list                          [k] mem_cgroup_uncharge_list                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] do_dentry_open                                    [k] do_dentry_open                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] do_dentry_open                                    [k] vfs_open                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] vfs_open                                          [k] do_last                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] file_free_rcu                                     [k] rcu_do_batch                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __alloc_file                                      [k] __mutex_init                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __alloc_file                                      [k] alloc_empty_file                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] alloc_empty_file                                  [k] alloc_file                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] alloc_empty_file                                  [k] percpu_counter_add_batch                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] alloc_file                                        [k] alloc_empty_file                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] alloc_file                                        [k] errseq_sample                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] alloc_file_pseudo                                 [k] alloc_file                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __fput                                            [k] call_rcu                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __fput                                            [k] percpu_counter_add_batch                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] path_noexec                                       [k] do_mmap                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] install_exec_creds                                [k] commit_creds                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] install_exec_creds                                [k] security_bprm_committing_creds                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] setup_new_exec                                    [k] load_elf_binary                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] do_last                                           [k] path_openat                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] do_last                                           [k] ima_file_check                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] path_openat                                       [k] path_openat                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] d_flags_for_inode                                 [k] __d_instantiate                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __d_instantiate                                   [k] d_flags_for_inode                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __d_instantiate                                   [k] d_instantiate                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __d_instantiate                                   [k] _raw_spin_lock                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] d_instantiate                                     [k] alloc_file_pseudo                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] d_instantiate                                     [k] __d_instantiate                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] d_instantiate                                     [k] _raw_spin_lock                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ep_autoremove_wake_function                       [k] default_wake_function                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ep_unregister_pollwait.isra.0                     [k] ep_free                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ep_free                                           [k] free_uid                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ep_free                                           [k] kfree                                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ep_free                                           [k] wakeup_source_unregister                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ep_free                                           [k] rb_next                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ep_free                                           [k] _cond_resched                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] fscrypt_free_bounce_page                          [k] fscrypt_free_bounce_page                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] fscrypt_free_bounce_page                          [k] ext4_finish_bio                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] load_elf_binary                                   [k] install_exec_creds                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ext4_finish_bio                                   [k] end_page_writeback                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ext4_finish_bio                                   [k] fscrypt_free_bounce_page                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ext4_release_io_end                               [k] ext4_release_io_end                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ext4_release_io_end                               [k] ext4_put_io_end_defer                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ext4_put_io_end_defer                             [k] ext4_release_io_end                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ext4_put_io_end_defer                             [k] ext4_put_io_end_defer                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ext4_put_io_end_defer                             [k] ext4_end_bio                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ext4_end_bio                                      [k] ext4_finish_bio                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ext4_end_bio                                      [k] ext4_put_io_end_defer                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ext4_end_bio                                      [k] bio_endio                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] cap_mmap_file                                     [k] security_mmap_file                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] cap_mmap_addr                                     [k] security_mmap_addr                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_task_getsecid                            [k] security_task_getsecid                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_task_getsecid                            [k] ima_file_check                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_sk_classify_flow                         [k] security_sk_classify_flow                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_sk_classify_flow                         [k] tcp_v4_connect                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_bprm_committing_creds                    [k] install_exec_creds                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_bprm_committing_creds                    [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_file_free                                [k] __fput                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_file_alloc                               [k] __alloc_file                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_mmap_file                                [k] vm_mmap_pgoff                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_mmap_file                                [k] ima_file_mmap                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_mmap_file                                [k] __x86_indirect_thunk_r9                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_mmap_addr                                [k] get_unmapped_area                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_sk_alloc                                 [k] __kmalloc                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_sk_alloc                                 [k] sk_prot_alloc                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apparmor_bprm_committing_creds                    [k] security_bprm_committing_creds                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apparmor_bprm_committing_creds                    [k] apparmor_bprm_committing_creds                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apparmor_mmap_file                                [k] security_mmap_file                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apparmor_mmap_file                                [k] apparmor_mmap_file                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apparmor_file_alloc_security                      [k] security_file_alloc                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apparmor_file_alloc_security                      [k] apparmor_file_alloc_security                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] process_measurement                               [k] process_measurement                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] process_measurement                               [k] ima_file_check                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ima_file_check                                    [k] do_last                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ima_file_check                                    [k] security_task_getsecid                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ima_file_check                                    [k] process_measurement                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ima_file_mmap                                     [k] security_mmap_file                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ima_file_mmap                                     [k] ima_file_mmap                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bio_uninit                                        [k] bio_uninit                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bio_uninit                                        [k] bio_endio                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bio_free                                          [k] bio_put                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bio_put                                           [k] ext4_end_bio                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bio_endio                                         [k] bio_uninit                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bio_endio                                         [k] blk_update_request                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bio_endio                                         [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] blk_queue_exit                                    [k] __blk_mq_free_request                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] blk_update_request                                [k] blk_update_request                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __blk_mq_free_request                             [k] blk_queue_exit                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __blk_mq_free_request                             [k] blk_mq_free_request                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __blk_mq_free_request                             [k] blk_mq_sched_restart                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] blk_mq_free_request                               [k] __blk_mq_end_request                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __blk_mq_end_request                              [k] scsi_end_request                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] blk_mq_put_tag                                    [k] __blk_mq_free_request                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] blk_mq_put_tag                                    [k] sbitmap_queue_clear                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] blk_mq_sched_restart                              [k] __blk_mq_free_request                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] copy_page_to_iter                                 [k] copyout                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] copy_page_to_iter                                 [k] _cond_resched                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] find_next_bit                                     [k] cpumask_next_wrap                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] refcount_dec_not_one                              [k] refcount_dec_and_lock_irqsave                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] refcount_dec_and_lock_irqsave                     [k] free_uid                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] refcount_dec_and_lock_irqsave                     [k] refcount_dec_not_one                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] errseq_sample                                     [k] alloc_file                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] percpu_counter_add_batch                          [k] alloc_empty_file                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] percpu_counter_add_batch                          [k] __fput                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] percpu_counter_add_batch                          [k] __fprop_inc_percpu_max                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __sbq_wake_up                                     [k] __sbq_wake_up                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __sbq_wake_up                                     [k] sbitmap_queue_clear                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sbitmap_queue_clear                               [k] blk_mq_put_tag                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sbitmap_queue_clear                               [k] __sbq_wake_up                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] acpi_os_read_memory                               [k] apei_read                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apei_read                                         [k] __ghes_peek_estatus.isra.0                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __ghes_peek_estatus.isra.0                        [k] ghes_copy_tofrom_phys                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] wakeup_source_unregister                          [k] ep_free                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] wakeup_source_unregister                          [k] wakeup_source_unregister                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] scsi_run_queue_async                              [k] blk_mq_run_hw_queues                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] scsi_run_queue_async                              [k] scsi_run_queue_async                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] scsi_end_request                                  [k] scsi_run_queue_async                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] dbs_update_util_handler                           [k] attach_entity_load_avg                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sk_prot_alloc                                     [k] try_module_get                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sk_prot_alloc                                     [k] page_poisoning_enabled                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sk_prot_alloc                                     [k] security_sk_alloc                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sk_prot_alloc                                     [k] sk_alloc                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sk_prot_alloc                                     [k] memset                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __sk_mem_reduce_allocated                         [k] __sk_mem_reduce_allocated                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __sk_mem_reduce_allocated                         [k] __sk_mem_reclaim                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __sk_mem_reclaim                                  [k] __sk_mem_reduce_allocated                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __sk_mem_reclaim                                  [k] tcp_close                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sk_alloc                                          [k] __init_waitqueue_head                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kfree_skb                                       [k] tcp_rcv_established                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] netif_receive_skb                                 [k] __netif_receive_skb                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] netif_receive_skb                                 [k] skb_defer_rx_timestamp                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] dst_release                                       [k] tcp_v4_connect                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_defer_rx_timestamp                            [k] netif_receive_skb                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_route_output_key_hash_rcu                      [k] __ip_dev_find                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_route_output_key_hash                          [k] tcp_v4_connect                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_sublist_rcv_finish                             [k] ip_sublist_rcv_finish                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_rcv_finish_core.isra.0                         [k] irq_entries_start                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_forward_finish                                 [k] ip_forward                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_forward                                        [k] ip_rcv_finish                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_output                                         [k] ip_forward_finish                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_set_state                                     [k] tcp_close                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_set_state                                     [k] inet_sk_state_store                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_close                                         [k] __sk_mem_reclaim                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_close                                         [k] tcp_set_state                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_close                                         [k] tcp_send_fin                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_rcv_established                               [k] tcp_validate_incoming                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_mstamp_refresh                                [k] tcp_delack_timer_handler                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_send_fin                                      [k] tcp_send_fin                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_send_ack                                      [k] __tcp_ack_snd_check                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_send_ack                                      [k] tcp_delack_timer_handler                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_delack_timer_handler                          [k] tcp_send_ack                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_delack_timer                                  [k] tcp_delack_timer_handler                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_delack_timer                                  [k] _raw_spin_lock                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_v4_connect                                    [k] security_sk_classify_flow                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_v4_connect                                    [k] dst_release                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_v4_connect                                    [k] ip_route_output_flow                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_v4_connect                                    [k] tcp_v4_connect                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __ip_dev_find                                     [k] inet_lookup_ifaddr_rcu                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] inet_sk_state_store                               [k] tcp_set_state                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] fib_table_lookup                                  [k] apic_timer_interrupt                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bictcp_acked                                      [k] irq_entries_start                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __xfrm_decode_session                             [k] irq_entries_start                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] cpumask_next                                      [k] select_idle_sibling.part.0                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] cpumask_next_wrap                                 [k] select_idle_sibling.part.0                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] cpumask_next_wrap                                 [k] find_next_bit                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] cpumask_next_wrap                                 [k] cpumask_next_wrap                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] fprop_reflect_period_percpu.isra.0                [k] fprop_reflect_period_percpu.isra.0                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] fprop_reflect_period_percpu.isra.0                [k] __fprop_inc_percpu_max                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __fprop_inc_percpu_max                            [k] fprop_reflect_period_percpu.isra.0                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __rb_insert_augmented                             [k] anon_vma_interval_tree_insert                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __rb_insert_augmented                             [k] __vma_link_rb                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rb_next                                           [k] set_next_entity                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rb_erase                                          [k] set_next_entity                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] xas_load                                          [k] __xa_clear_mark                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] xas_clear_mark                                    [k] __xa_clear_mark                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __xa_clear_mark                                   [k] xas_clear_mark                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] memset                                            [k] __kmalloc_track_caller                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] memset                                            [k] sk_prot_alloc                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] schedule                                          [k] exit_to_usermode_loop                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _cond_resched                                     [k] kmem_cache_alloc                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _cond_resched                                     [k] kmem_cache_alloc_trace                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _cond_resched                                     [k] ep_free                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _cond_resched                                     [k] apparmor_file_alloc_security                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _cond_resched                                     [k] copy_page_to_iter                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __lock_text_start                                 [k] release_pages                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __lock_text_start                                 [k] irq_work_interrupt                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_trylock                                 [k] note_gp_changes                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock_irqsave                            [k] pagevec_lru_move_fn                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock                                    [k] update_load_avg                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock                                    [k] tick_do_update_jiffies64.part.0                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock                                    [k] __d_instantiate                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock                                    [k] d_instantiate                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock                                    [k] tcp_delack_timer                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock                                    [k] init_conntrack.isra.0                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] syscall_return_via_sysret                         [k] __resolv_conf_allocate                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] interrupt_entry                                   [k] irq_work_interrupt                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_irq_return_iret                            [k] __kfree_skb_flush                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_irq_return_iret                            [k] sk_filter_trim_cap                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_irq_return_iret                            [k] __ip_finish_output                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_irq_return_iret                            [k] fib_table_lookup                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_irq_return_iret                            [k] __lock_text_start                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_irq_return_iret                            [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_irq_return_iret                            [k] get_l4proto                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_irq_return_iret                            [k] nf_ct_get_tuple                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_irq_return_iret                            [k] __nf_conntrack_find_get                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_irq_return_iret                            [k] nf_conntrack_tcp_packet                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_irq_return_iret                            [k] vxlan_xmit_one                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_irq_return_iret                            [k] ip_vs_forward_icmp                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] page_fault                                        [k] error_exit                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] error_exit                                        [k] retint_user                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] irq_work_interrupt                                [k] interrupt_entry                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] irq_work_interrupt                                [k] smp_irq_work_interrupt                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] lapic_timer_broadcast                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] default_send_IPI_mask_sequence_phys               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] __x64_sys_rt_sigaction                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] hrtimer_wakeup                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] __pagevec_lru_add_fn                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] free_compound_page                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] epi_rcu_free                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] ext4_end_bio                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] apparmor_bprm_committing_creds                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] addrtype_mt_v1                                    -                 
