# Overhead  Command  Source Shared Object  Source Symbol                                            Target Symbol                                            Basic Block Cycles
     0.00%  wrk      [kernel.kallsyms]     [k] woken_wake_function                                  [k] default_wake_function                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rcu_core                                             [k] rcu_core                                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rcu_core                                             [k] rcu_core_si                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rcu_core_si                                          [k] __softirqentry_text_start                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] run_local_timers                                     [k] update_process_times                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] run_local_timers                                     [k] hrtimer_run_queues                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_process_times                                 [k] rcu_sched_clock_irq                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_process_times                                 [k] run_local_timers                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_run_queues                                   [k] run_local_timers                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tick_handle_oneshot_broadcast                        [k] timer_interrupt                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tick_handle_oneshot_broadcast                        [k] _raw_spin_lock                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __irq_work_queue_local                               [k] irq_work_queue                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] irq_work_queue                                       [k] dbs_update_util_handler                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] perf_iterate_ctx                                     [k] __x86_indirect_thunk_r15                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __next_zones_zonelist                                [k] __alloc_pages_nodemask                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] zap_pte_range.isra.0                                 [k] zap_pte_range.isra.0                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] find_vma                                             [k] vmacache_find                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __zone_watermark_ok                                  [k] get_page_from_freelist                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] get_page_from_freelist                               [k] rmqueue                                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] get_page_from_freelist                               [k] __zone_watermark_ok                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] alloc_pages_current                                  [k] get_task_policy.part.0                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] get_partial_node.isra.0.part.0                       [k] ___slab_alloc                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] get_partial_node.isra.0.part.0                       [k] _raw_spin_lock                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kmalloc                                            [k] __slab_alloc                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kmalloc                                            [k] bnx2_rx_int                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] try_charge                                           [k] try_charge                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] memcg_kmem_put_cache                                 [k] __kmalloc                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] iput                                                 [k] iput                                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] find_next_bit                                        [k] __next_timer_interrupt                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] llist_add_batch                                      [k] __irq_work_queue_local                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] memcpy_fromio                                        [k] ghes_copy_tofrom_phys                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __ghes_peek_estatus.isra.0                           [k] ghes_copy_tofrom_phys                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kfree_skb                                          [k] tcp_rcv_established                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] netif_receive_skb                                    [k] skb_defer_rx_timestamp                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ipv4_dst_check                                       [k] tcp_v4_early_demux                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_forward_finish                                    [k] ip_forward                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_output                                            [k] ip_forward_finish                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_update_pacing_rate                               [k] tcp_ack                                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_queue_rcv                                        [k] tcp_data_queue                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_queue_rcv                                        [k] tcp_rcv_established                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_event_data_recv                                  [k] tcp_rcv_established                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_rearm_rto                                        [k] tcp_ack                                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_ack                                              [k] tcp_update_pacing_rate                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_ack                                              [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_data_ready                                       [k] tcp_rcv_established                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_data_queue                                       [k] tcp_queue_rcv                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_data_queue                                       [k] tcp_event_data_recv                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_rcv_established                                  [k] tcp_event_data_recv                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_mstamp_refresh                                   [k] tcp_delack_timer_handler                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] sk_forced_mem_schedule                               [k] tcp_data_queue                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_delack_timer_handler                             [k] tcp_send_ack                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_write_timer_handler                              [k] tcp_write_timer_handler                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_write_timer                                      [k] tcp_write_timer                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_rate_gen                                         [k] tcp_ack                                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __udp4_lib_lookup                                    [k] udp4_lib_lookup_skb                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] udp4_lib_lookup_skb                                  [k] udp_gro_receive                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bictcp_cong_avoid                                    [k] tcp_ack                                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] cpumask_next                                         [k] select_idle_sibling.part.0                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] cpumask_next_and                                     [k] kick_ilb                                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock_irqsave                               [k] try_to_wake_up                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock                                       [k] get_partial_node.isra.0.part.0                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock_irq                                   [k] __hrtimer_run_queues                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] smp_irq_work_interrupt                               [k] irq_enter                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] smp_irq_work_interrupt                               [k] irq_work_run                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] smp_irq_work_interrupt                               [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                             [k] timer_interrupt                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                             [k] nmi_cpu_backtrace_handler                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                             [k] tick_handle_oneshot_broadcast                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_r14                             [k] tcp_delack_timer                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_rx_int                                          [k] __netdev_alloc_skb                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_sabotage_in                                       [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] nf_nat_setup_info                                    [k] nf_nat_setup_info                                    -                 
     0.00%  wrk      wrk                   [k] lj_str_new                                           [k] irq_entries_start                                    -                 
     0.00%  wrk      wrk                   [k] lj_alloc_free                                        [k] irq_entries_start                                    -                 
     0.00%  wrk      wrk                   [k] lj_BC_TGETS                                          [k] irq_entries_start                                    -                 
     0.00%  wrk      wrk                   [k] lj_BC_CALL                                           [k] irq_entries_start                                    -                 
     0.00%  wrk      libc-2.31.so          [k] __vfprintf_internal                                  [k] irq_entries_start                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] exit_to_usermode_loop                                [k] exit_to_usermode_loop                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] do_nmi                                               [k] native_write_cr2                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] do_nmi                                               [k] printk_nmi_exit                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] do_nmi                                               [k] end_repeat_nmi                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] arch_irq_work_raise                                  [k] __irq_work_queue_local                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_apic_wait_icr_idle                            [k] arch_irq_work_raise                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] nmi_cpu_backtrace_handler                            [k] nmi_cpu_backtrace                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_write_cr2                                     [k] do_nmi                                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] do_user_addr_fault                                   [k] up_read                                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] do_user_addr_fault                                   [k] handle_mm_fault                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __queue_work                                         [k] __queue_work                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] notifier_call_chain                                  [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] raw_notifier_call_chain                              [k] notifier_call_chain                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] resched_curr                                         [k] check_preempt_curr                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] cpus_share_cache                                     [k] select_idle_sibling.part.0                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] account_system_index_time                            [k] acct_account_cputime                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kick_ilb                                             [k] trigger_load_balance                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kick_ilb                                             [k] housekeeping_cpumask                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kick_ilb                                             [k] cpumask_next_and                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] wakeup_preempt_entity.isra.0                         [k] check_preempt_wakeup                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] select_idle_sibling.part.0                           [k] cpumask_next                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] account_entity_enqueue                               [k] reweight_entity                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_curr                                          [k] reweight_entity                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_curr                                          [k] put_prev_entity                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] reweight_entity                                      [k] account_entity_enqueue                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] check_preempt_wakeup                                 [k] check_preempt_curr                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_load_avg                                      [k] attach_entity_load_avg                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_load_avg                                      [k] set_next_entity                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] set_next_entity                                      [k] set_next_entity                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] newidle_balance                                      [k] _raw_spin_lock                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __wake_up                                            [k] __wake_up_common_lock                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] housekeeping_cpumask                                 [k] kick_ilb                                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] up_read                                              [k] do_user_addr_fault                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] printk_nmi_exit                                      [k] do_nmi                                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rcu_core_si                                          [k] rcu_core                                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __next_timer_interrupt                               [k] __next_timer_interrupt                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] run_local_timers                                     [k] run_local_timers                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] timekeeping_update                                   [k] raw_notifier_call_chain                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] timekeeping_update                                   [k] timekeeping_advance                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] timekeeping_update                                   [k] update_vsyscall                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ktime_get                                            [k] tick_handle_oneshot_broadcast                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ntp_get_next_leap                                    [k] timekeeping_update                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tick_do_broadcast                                    [k] find_first_bit                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tick_handle_oneshot_broadcast                        [k] tick_do_broadcast                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tick_handle_oneshot_broadcast                        [k] __bitmap_or                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tick_handle_oneshot_broadcast                        [k] __bitmap_subset                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_vsyscall                                      [k] timekeeping_update                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_vsyscall                                      [k] update_vsyscall                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] acct_account_cputime                                 [k] __acct_update_integrals                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] irq_work_run                                         [k] irq_work_run_list                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __irq_work_queue_local                               [k] arch_irq_work_raise                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __perf_addr_filters_adjust                           [k] perf_iterate_ctx                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] filemap_map_pages                                    [k] filemap_map_pages                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] test_clear_page_writeback                            [k] test_clear_page_writeback                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] pagevec_lru_move_fn                                  [k] pagevec_lru_move_fn                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] pagevec_lru_move_fn                                  [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __lru_cache_add                                      [k] __lru_cache_add                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] vmacache_update                                      [k] vmacache_update                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] vmacache_update                                      [k] find_vma                                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] do_anonymous_page                                    [k] __handle_mm_fault                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __handle_mm_fault                                    [k] handle_mm_fault                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] handle_mm_fault                                      [k] do_user_addr_fault                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] handle_mm_fault                                      [k] __count_memcg_events                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] find_vma                                             [k] do_user_addr_fault                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] find_vma                                             [k] vmacache_update                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] rmqueue                                              [k] __inc_numa_state                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] get_page_from_freelist                               [k] __alloc_pages_nodemask                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] put_cpu_partial                                      [k] unfreeze_partials.isra.0                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __slab_alloc                                         [k] __kmalloc                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __slab_alloc                                         [k] __kmalloc_node_track_caller                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] propagate_protected_usage                            [k] page_counter_try_charge                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] page_counter_try_charge                              [k] propagate_protected_usage                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] mem_cgroup_page_lruvec                               [k] pagevec_lru_move_fn                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] dentry_unlink_inode                                  [k] dentry_unlink_inode                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ep_poll_callback                                     [k] __wake_up                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_d_instantiate                               [k] security_d_instantiate                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] security_mmap_file                                   [k] security_mmap_file                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] prandom_u32                                          [k] ip_idents_reserve                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __bitmap_or                                          [k] tick_handle_oneshot_broadcast                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __bitmap_subset                                      [k] tick_handle_oneshot_broadcast                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __bitmap_subset                                      [k] __bitmap_subset                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] percpu_counter_add_batch                             [k] percpu_counter_add_batch                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] apei_read                                            [k] apei_check_gar                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __ghes_peek_estatus.isra.0                           [k] apei_read                                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __sk_mem_reclaim                                     [k] __sk_mem_reduce_allocated                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] gro_find_receive_by_type                             [k] eth_gro_receive                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] skb_defer_rx_timestamp                               [k] netif_receive_skb                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] eth_gro_receive                                      [k] gro_find_receive_by_type                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] eth_gro_receive                                      [k] vxlan_gro_receive                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] nf_hook_slow                                         [k] ip_forward                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_idents_reserve                                    [k] prandom_u32                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_route_input_noref                                 [k] br_nf_pre_routing_finish                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_forward_finish                                    [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_forward                                           [k] nf_hook_slow                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_forward                                           [k] ip_rcv_finish                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_forward                                           [k] ip_forward_finish                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_newly_delivered                                  [k] tcp_newly_delivered                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_newly_delivered                                  [k] tcp_ack                                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __tcp_ack_snd_check                                  [k] tcp_send_ack                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_ack                                              [k] tcp_rate_gen                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_delack_timer                                     [k] tcp_delack_timer_handler                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_write_timer_handler                              [k] __sk_mem_reclaim                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_write_timer                                      [k] tcp_write_timer_handler                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tcp_write_timer                                      [k] _raw_spin_lock                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] inet_gro_receive                                     [k] eth_gro_receive                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] cpumask_next                                         [k] estimation_timer                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock                                       [k] newidle_balance                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock                                       [k] tcp_delack_timer                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_spin_lock                                       [k] tcp_write_timer                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] page_fault                                           [k] error_entry                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] irq_work_interrupt                                   [k] smp_irq_work_interrupt                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                             [k] rcu_core_si                                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                             [k] __pagevec_lru_add_fn                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                             [k] pvclock_gtod_notify                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_r14                             [k] tcp_write_timer                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] br_nf_pre_routing_finish                             [k] ip_route_input_noref                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] addrtype_mt_v1                                       [k] addrtype_mt_v1                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ctnetlink_conntrack_event                            [k] ctnetlink_conntrack_event                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] vxlan_gro_receive                                    [k] csum_partial                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] handle_response                                      [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] estimation_timer                                     [k] estimation_timer                                     -                 
     0.00%  perf     [kernel.kallsyms]     [k] nmi_handle                                           [k] nmi_handle                                           -                 
     0.00%  perf     [kernel.kallsyms]     [k] nmi_handle                                           [k] sched_clock                                          -                 
     0.00%  perf     [kernel.kallsyms]     [k] native_sched_clock                                   [k] sched_clock                                          -                 
     0.00%  perf     [kernel.kallsyms]     [k] sched_clock                                          [k] nmi_handle                                           -                 
     0.00%  perf     [kernel.kallsyms]     [k] sched_clock                                          [k] native_sched_clock                                   -                 
     0.00%  perf     [kernel.kallsyms]     [k] native_set_pte                                       [k] __set_pte_vaddr                                      -                 
     0.00%  perf     [kernel.kallsyms]     [k] native_flush_tlb_one_user                            [k] __set_pte_vaddr                                      -                 
     0.00%  perf     [kernel.kallsyms]     [k] fill_pte                                             [k] __set_pte_vaddr                                      -                 
     0.00%  perf     [kernel.kallsyms]     [k] __set_pte_vaddr                                      [k] native_set_pte                                       -                 
     0.00%  perf     [kernel.kallsyms]     [k] __set_pte_vaddr                                      [k] native_flush_tlb_one_user                            -                 
     0.00%  perf     [kernel.kallsyms]     [k] __set_pte_vaddr                                      [k] fill_pte                                             -                 
     0.00%  perf     [kernel.kallsyms]     [k] __set_pte_vaddr                                      [k] set_pte_vaddr                                        -                 
     0.00%  perf     [kernel.kallsyms]     [k] set_pte_vaddr                                        [k] __native_set_fixmap                                  -                 
     0.00%  perf     [kernel.kallsyms]     [k] __native_set_fixmap                                  [k] native_set_fixmap                                    -                 
     0.00%  perf     [kernel.kallsyms]     [k] native_set_fixmap                                    [k] ghes_copy_tofrom_phys                                -                 
     0.00%  perf     [kernel.kallsyms]     [k] ghes_copy_tofrom_phys                                [k] memcpy_fromio                                        -                 
     0.00%  perf     [kernel.kallsyms]     [k] ghes_copy_tofrom_phys                                [k] ghes_copy_tofrom_phys                                -                 
     0.00%  wrk      wrk                   [k] lj_str_free                                          [k] irq_entries_start                                    -                 
     0.00%  wrk      wrk                   [k] lj_str_needbuf                                       [k] irq_entries_start                                    -                 
     0.00%  wrk      wrk                   [k] lj_mem_realloc                                       [k] irq_entries_start                                    -                 
     0.00%  wrk      wrk                   [k] lj_cf_math_random                                    [k] apic_timer_interrupt                                 -                 
     0.00%  wrk      libc-2.31.so          [k] __vfwprintf_internal                                 [k] irq_entries_start                                    -                 
     0.00%  wrk      libc-2.31.so          [k] __resolv_conf_allocate                               [k] entry_SYSCALL_64                                     -                 
     0.00%  wrk      ld-2.31.so            [k] open_verify.constprop.0                              [k] open_verify.constprop.0                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] default_do_nmi                                       [k] do_nmi                                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] do_nmi                                               [k] rcu_nmi_exit                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] arch_irq_work_raise                                  [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] default_send_IPI_mask_sequence_phys                  [k] __default_send_IPI_dest_field                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] default_send_IPI_mask_sequence_phys                  [k] default_send_IPI_mask_sequence_phys                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] nmi_cpu_backtrace_handler                            [k] nmi_handle                                           -                 
     0.00%  wrk      [kernel.kallsyms]     [k] native_set_pte_at                                    [k] do_anonymous_page                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] do_user_addr_fault                                   [k] down_read_trylock                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] do_user_addr_fault                                   [k] find_vma                                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] do_user_addr_fault                                   [k] _cond_resched                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ksoftirqd_running                                    [k] ksoftirqd_running                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ksoftirqd_running                                    [k] __kthread_should_park                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __kthread_should_park                                [k] ksoftirqd_running                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] resched_curr                                         [k] check_preempt_wakeup                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] set_task_cpu                                         [k] set_task_cpu                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] wake_up_process                                      [k] try_to_wake_up                                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] idle_cpu                                             [k] kick_ilb                                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] calc_global_load                                     [k] calc_global_load                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] calc_global_load                                     [k] do_timer                                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] account_user_time                                    [k] account_process_tick                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] account_system_index_time                            [k] account_system_time                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] account_system_index_time                            [k] cpuacct_account_field                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] account_system_index_time                            [k] __cgroup_account_cputime_field                       -                 
     0.00%  wrk      [kernel.kallsyms]     [k] account_system_time                                  [k] account_system_index_time                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] account_system_time                                  [k] account_system_time                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] account_system_time                                  [k] account_process_tick                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] account_process_tick                                 [k] account_system_time                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] update_cfs_rq_h_load                                 [k] update_cfs_rq_h_load                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __enqueue_entity                                     [k] put_prev_entity                                      -                 
     0.00%  wrk      [kernel.kallsyms]     [k] kick_ilb                                             [k] __x86_indirect_thunk_rax                             -                 
     0.00%  wrk      [kernel.kallsyms]     [k] clear_buddies                                        [k] pick_next_entity                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] pick_next_entity                                     [k] clear_buddies                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] pick_next_entity                                     [k] pick_next_task_fair                                  -                 
